checked_at,shop,lego_code,offer_id,product_id,product_parent_id,name,url,price_gross,price_with_code,promo_code,promo_date_from,promo_date_to,omnibus_price_web,omnibus_price_app,availability,availability_type,available_in_store,first_seen_at,price_changed_at,previous_price_gross,previous_price_with_code,price_changed_now,is_new_product
2026-06-14T19:15:43.414Z,Media Expert,40647,145645824,6088128,6088126,LEGO 40647 Botanicals Kwiaty Lotosu,https://www.mediaexpert.pl/zabawki/lego/lego/lego-40647-kwiaty-lotosu,39.99,34.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,39.99,39.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,72032,2149214144,7244110,7244108,LEGO 72032 Super Mario Mario Kart - Standard Kart,https://www.mediaexpert.pl/zabawki/lego/lego/lego-72032-super-mario-mario-kart-standard-kart,56.99,49,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,54.99,54.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,77985,2154335863,12016803,12016801,LEGO 77985 Jurassic World Szkielety dinozaurów: triceratops,https://www.mediaexpert.pl/zabawki/lego/lego/lego-77985-jurassic-world-szkielety-dinozaurow-triceratops,309.99,,,,,,309.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,42231,2154335461,12016623,12016621,LEGO 42231 Technic Samochód Fast and Furious Dodge Charger R/T,https://www.mediaexpert.pl/zabawki/lego/lego/lego-42231-technic-samochod-fast-and-furious-dodge-charger-r-t,459.73,,,,,499,499,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,42172,2148403434,6796076,6796074,LEGO 42172 Technic McLaren P1,https://www.mediaexpert.pl/zabawki/lego/lego/lego-42172-technic-mclaren-p1,1367.74,1299,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,1367.74,1367.74,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,76470,2151884275,8232251,8232249,LEGO 76470 Harry Potter Zaczarowany Latający Ford Anglia,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76470-harry-potter-zaczarowany-latajacy-ford-anglia,237.6,199,R0906-140626,2026-06-09T00:00:00+02:00,2026-06-14T23:59:00+02:00,219,219,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,77081,2154335795,12016783,12016781,LEGO 77081 Fortnite Kitek,https://www.mediaexpert.pl/zabawki/lego/lego/lego-77081-fortnite-kitek,419.99,299,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,309.99,309.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,76462,2154335771,12016751,12016749,LEGO 76462 Harry Potter Herb Hogwartu,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76462-harry-potter-herb-hogwartu,209.99,149,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,149.99,149.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,21597,2154335501,12016523,12016521,LEGO 21597 Minecraft Stacja Ghasta,https://www.mediaexpert.pl/zabawki/lego/lego/lego-21597-minecraft-stacja-ghasta,419.99,299,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,309.99,309.99,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,21063,2151392139,7939081,7939079,LEGO 21063 Architecture Zamek Neuschwanstein,https://www.mediaexpert.pl/zabawki/lego/lego/lego-21063-architecture-zamek-neuschwanstein,879.9,799,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,808.96,808.96,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,75409,2151392247,7939161,7939159,LEGO 75409 Star Wars Patrolowiec typu Firespray Jango Fetta,https://www.mediaexpert.pl/zabawki/lego/lego/lego-75409-star-wars-patrolowiec-typu-firespray-jango-fetta,1299.99,999,R1206-210626,2026-06-12T00:00:00+02:00,2026-06-21T23:59:00+02:00,1075,1075,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,76210,2142968700,4406546,4406544,LEGO 76210 Marvel Hulkbuster,https://www.mediaexpert.pl/zabawki/lego/lego/lego-marvel-hulkbuster-76210,2999.99,2699,ME1206-210626,2026-06-12T00:00:00+02:00,2026-06-21T23:59:00+02:00,2999.99,2999.99,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,76307,2149214262,7244186,7244184,LEGO 76307 Marvel Mech Iron Mana kontra Ultron,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76307-marvel-mech-iron-mana-kontra-ultron,64.99,35,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,39,39,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,76302,2149214184,7244210,7244208,LEGO 76302 DC Mech Supermana kontra Lex Luthor,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76302-marvel-mech-spider-mana-kontra-lex-luthor,64.99,35,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,39,39,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,75683,2148530836,6886676,6886674,LEGO 75683 Wicked Akademik Glindy i Elphaby,https://www.mediaexpert.pl/zabawki/lego/lego/lego-75683-wicked-akademik-glindy-i-elphaby,309.99,139,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,149.99,149.99,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,72038,2151392213,7939137,7939135,LEGO 72038 Super Mario Mario Kart - Wario i King Boo,https://www.mediaexpert.pl/zabawki/lego/lego/lego-72038-super-mario-mario-kart-wario-i-king-boo,219.99,89,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,99.99,99.99,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,71492,2150359185,7743635,7743633,LEGO 71492 DREAMZzz Ognisty kameleon Mateo,https://www.mediaexpert.pl/zabawki/lego/lego/lego-71492-dreamzzz-ognisty-kameleon-mateo,219.99,119,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,139,139,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,10450,2150358857,7743455,7743453,LEGO 10450 DUPLO Gra Zamek Hopsy,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10450-duplo-gra-zamek-hopsy,119.57,89,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,99,99,Niedostępny,not_available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T19:15:43.414Z,Media Expert,10354,2150358829,7743819,7743817,LEGO 10354 Icons Władca pierścieni: Shire,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10354-icons-wladca-pierscieni-shire,1149.99,829,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,849,849,Niedostępny,not_available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10300,2141494005,3650231,3650229,LEGO 10300 Icons Wehikuł czasu z „Powrotu do przyszłości”,https://www.mediaexpert.pl/zabawki/lego/lego/lego-creator-wehikul-czasu-z-powrotu-do-przyszlosci-10300,743.71,629,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,649,649,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10318,144169927,6087976,6087974,LEGO 10318 Icons Concorde,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10318-icons-concorde,766.02,629,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,649,649,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10368,2148336246,6741576,6741574,LEGO 10368 Icons Chryzantema,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10368-icons-chryzantema,88.99,74.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,79.99,79.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,43032,2153214667,9856367,9856365,LEGO 43032 Editions Football Oficjalne logo FIFA World Cup 2026,https://www.mediaexpert.pl/zabawki/lego/lego/lego-43032-editions-football-oficjalne-logo-fifa-world-cup-2026,109.99,89,R0906-170626,2026-06-09T00:00:00+02:00,2026-06-17T23:59:00+02:00,99,99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,77076,2150359317,7743751,7743749,LEGO 77076 Fortnite Restauracja Durrr Burgerownia,https://www.mediaexpert.pl/zabawki/lego/lego/lego-77076-fortnite-restauracja-durrr-burgerownia,139.99,119,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,139.99,139.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10343,2149214700,7244422,7244420,LEGO 10343 Botanicals Kwiaty Mała orchidea,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10343-icons-mala-orchidea,80.63,74.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,79.99,79.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,21376,2152886764,9609462,9609460,LEGO IDEAS 21376 Rudy kot,https://www.mediaexpert.pl/zabawki/lego/lego/lego-ideas-21376-rudy-kot,429.99,369,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,407.99,407.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,71043,924200635,2746085,2746083,LEGO 71043 Harry Potter Zamek Hogwart,https://www.mediaexpert.pl/zabawki/lego/lego/lego-harry-potter-zamek-hogwart-71043,1599.9,1439,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,1449,1449,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10374,2151885001,8231215,8231213,LEGO 10374 Botanicals Bukiet różowych róż,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10374-icons-bukiet-rozowych-roz,173.14,159.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,169.99,169.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10328,2146800714,6087992,6087990,LEGO 10328 Botanicals Bukiet róż,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10328-icons-bukiet-roz,176.22,154.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,159.99,159.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,11504,2151885169,8231259,8231257,LEGO 11504 Botanicals Skrzydłokwiat,https://www.mediaexpert.pl/zabawki/lego/lego/lego-11504-icons-skrzydlokwiat,173.15,159.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,169.99,169.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,11501,2151885167,8231267,8231265,LEGO 11501 Botanicals Bukiet tulipanów,https://www.mediaexpert.pl/zabawki/lego/lego/lego-11501-icons-bukiet-tulipanow,173.15,159.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,169.99,169.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,11502,2152611228,9218152,9218150,LEGO 11502 Botanicals Bukiet słoneczników,https://www.mediaexpert.pl/zabawki/lego/lego/lego-11502-icons-bukiet-slonecznikow,173.15,159.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,169.99,169.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10369,2148336278,6741580,6741578,LEGO 10369 Botanicals Kwiat śliwy,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10369-icons-kwiat-sliwy,89.99,79.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,85.98,85.98,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,11509,2151885183,8231271,8231269,LEGO 11509 Botanicals Kwitnący kaktus,https://www.mediaexpert.pl/zabawki/lego/lego/lego-11509-icons-kwitnacy-kaktus,80.98,74.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,79,79,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10280,800946197,2663031,2663029,LEGO 10280 Botanicals Bukiet kwiatów,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10280-icons-bukiet-kwiatow,177.99,149,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,159.99,159.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10311,1938707820,3394150,3394148,LEGO 10311 Botanicals Kwiaty Orchidea,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10311-icons-kwiaty-orchidea,148.94,139.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,144.02,144.02,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10281,800945955,2663087,2663083,LEGO 10281 Botanicals Drzewko bonsai,https://www.mediaexpert.pl/zabawki/lego/lego/lego-creator-drzewko-bonsai-10281,149.97,139.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,149.97,149.97,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,42205,2149519072,7395054,7395052,LEGO 42205 Technic Chevrolet Corvette Stingray,https://www.mediaexpert.pl/zabawki/lego/lego/lego-42205-technic-chevrolet-corvette-stingray,189.9,139,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,149,149,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10459,2151392105,7939053,7939051,LEGO 10459 DUPLO Bluey Dom rodzinny Blue z grą pamięciową,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10459-duplo-dom-rodzinny-blue-z-gra-pamieciowa,210.33,139,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,149,149,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10349,2150358825,7743827,7743825,LEGO 10349 Botanicals Wesołe roślinki,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10349-botanicals-wesole-roslinki,52.97,49.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,52.97,52.97,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10348,2150358817,7743823,7743821,LEGO 10348 Botanicals Klon palmowy bonsai,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10348-botanicals-klon-palmowy-bonsai,173.14,129.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,139.99,139.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,40725,147084601,6088132,6088130,LEGO 40725 Botanicals Kwiaty wiśni,https://www.mediaexpert.pl/zabawki/lego/lego/lego-40725-icons-kwiaty-wisni,41.66,34.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,39.99,39.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10329,108301200,6057382,6057380,LEGO 10329 Botanicals Małe roślinki,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10329-icons-male-roslinki,149.98,139.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,149.98,149.98,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10313,2145527550,5107920,5107916,LEGO 10313 Botanicals Bukiet z polnych kwiatów,https://www.mediaexpert.pl/zabawki/lego/lego/lego-icons-bukiet-z-polnych-kwiatow-10313,176.22,154.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,159.99,159.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10342,2149214678,7244438,7244436,LEGO 10342 Botanicals Piękny bukiet różowych kwiatów,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10342-icons-piekny-bukiet-rozowych-kwiatow,173.14,154.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,159.99,159.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10344,2149214674,7244406,7244404,LEGO 10344 Botanicals Dracena sandera,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10344-icons-botanicals-dracena-sandera,80.63,74.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,75.99,75.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,40460,91717843,5771298,5771296,LEGO 40460 Botanicals Róże,https://www.mediaexpert.pl/zabawki/lego/lego/lego-icons-roze-40460,39.99,34.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,39.99,39.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10347,2150185243,7668717,7668715,LEGO 10347 Botanicals Mały słoneczny bukiet,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10347-icons-botanicals-maly-sloneczny-bukiet,80.63,74.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,79.22,79.22,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,40524,2146800528,6027870,6027868,LEGO 40524 Botanicals Słoneczniki,https://www.mediaexpert.pl/zabawki/lego/lego/lego-40524-icons-sloneczniki,39.99,34.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,39.99,39.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,11510,2152611238,9218156,9218154,LEGO 11510 Botanicals Gałązki magnolii,https://www.mediaexpert.pl/zabawki/lego/lego/lego-11510-icons-galazki-magnolii,146.36,129.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,139.99,139.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,40647,145645824,6088128,6088126,LEGO 40647 Botanicals Kwiaty Lotosu,https://www.mediaexpert.pl/zabawki/lego/lego/lego-40647-kwiaty-lotosu,39.99,34.99,R1106-170626,2026-06-11T00:00:00+02:00,2026-06-17T23:59:00+02:00,39.99,39.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,72032,2149214144,7244110,7244108,LEGO 72032 Super Mario Mario Kart - Standard Kart,https://www.mediaexpert.pl/zabawki/lego/lego/lego-72032-super-mario-mario-kart-standard-kart,56.99,49,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,54.99,54.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,77985,2154335863,12016803,12016801,LEGO 77985 Jurassic World Szkielety dinozaurów: triceratops,https://www.mediaexpert.pl/zabawki/lego/lego/lego-77985-jurassic-world-szkielety-dinozaurow-triceratops,309.99,,,,,,309.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,42231,2154335461,12016623,12016621,LEGO 42231 Technic Samochód Fast and Furious Dodge Charger R/T,https://www.mediaexpert.pl/zabawki/lego/lego/lego-42231-technic-samochod-fast-and-furious-dodge-charger-r-t,459.73,,,,,499,499,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,42172,2148403434,6796076,6796074,LEGO 42172 Technic McLaren P1,https://www.mediaexpert.pl/zabawki/lego/lego/lego-42172-technic-mclaren-p1,1367.74,1299,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,1367.74,1367.74,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,76470,2151884275,8232251,8232249,LEGO 76470 Harry Potter Zaczarowany Latający Ford Anglia,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76470-harry-potter-zaczarowany-latajacy-ford-anglia,237.6,199,R0906-140626,2026-06-09T00:00:00+02:00,2026-06-14T23:59:00+02:00,219,219,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,77081,2154335795,12016783,12016781,LEGO 77081 Fortnite Kitek,https://www.mediaexpert.pl/zabawki/lego/lego/lego-77081-fortnite-kitek,419.99,299,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,309.99,309.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,76462,2154335771,12016751,12016749,LEGO 76462 Harry Potter Herb Hogwartu,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76462-harry-potter-herb-hogwartu,209.99,149,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,149.99,149.99,Dostępny,available,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,21597,2154335501,12016523,12016521,LEGO 21597 Minecraft Stacja Ghasta,https://www.mediaexpert.pl/zabawki/lego/lego/lego-21597-minecraft-stacja-ghasta,419.99,299,MP1206-1806,2026-06-12T00:00:00+02:00,2026-06-18T23:59:00+02:00,309.99,309.99,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,21063,2151392139,7939081,7939079,LEGO 21063 Architecture Zamek Neuschwanstein,https://www.mediaexpert.pl/zabawki/lego/lego/lego-21063-architecture-zamek-neuschwanstein,879.9,799,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,808.96,808.96,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,75409,2151392247,7939161,7939159,LEGO 75409 Star Wars Patrolowiec typu Firespray Jango Fetta,https://www.mediaexpert.pl/zabawki/lego/lego/lego-75409-star-wars-patrolowiec-typu-firespray-jango-fetta,1299.99,999,R1206-210626,2026-06-12T00:00:00+02:00,2026-06-21T23:59:00+02:00,1075,1075,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,76210,2142968700,4406546,4406544,LEGO 76210 Marvel Hulkbuster,https://www.mediaexpert.pl/zabawki/lego/lego/lego-marvel-hulkbuster-76210,2999.99,2699,ME1206-210626,2026-06-12T00:00:00+02:00,2026-06-21T23:59:00+02:00,2999.99,2999.99,Dostępny,available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,76307,2149214262,7244186,7244184,LEGO 76307 Marvel Mech Iron Mana kontra Ultron,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76307-marvel-mech-iron-mana-kontra-ultron,64.99,35,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,39,39,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,76302,2149214184,7244210,7244208,LEGO 76302 DC Mech Supermana kontra Lex Luthor,https://www.mediaexpert.pl/zabawki/lego/lego/lego-76302-marvel-mech-spider-mana-kontra-lex-luthor,64.99,35,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,39,39,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,75683,2148530836,6886676,6886674,LEGO 75683 Wicked Akademik Glindy i Elphaby,https://www.mediaexpert.pl/zabawki/lego/lego/lego-75683-wicked-akademik-glindy-i-elphaby,309.99,139,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,149.99,149.99,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,72038,2151392213,7939137,7939135,LEGO 72038 Super Mario Mario Kart - Wario i King Boo,https://www.mediaexpert.pl/zabawki/lego/lego/lego-72038-super-mario-mario-kart-wario-i-king-boo,219.99,89,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,99.99,99.99,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,71492,2150359185,7743635,7743633,LEGO 71492 DREAMZzz Ognisty kameleon Mateo,https://www.mediaexpert.pl/zabawki/lego/lego/lego-71492-dreamzzz-ognisty-kameleon-mateo,219.99,119,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,139,139,Produkt tylko w sklepie,shops_only,True,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10450,2150358857,7743455,7743453,LEGO 10450 DUPLO Gra Zamek Hopsy,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10450-duplo-gra-zamek-hopsy,119.57,89,R0306-140626,2026-06-03T00:00:00+02:00,2026-06-14T23:59:00+02:00,99,99,Niedostępny,not_available,False,2026-06-13T19:59:49+02:00,,,,False,False
2026-06-14T21:10:40.892Z,Media Expert,10354,2150358829,7743819,7743817,LEGO 10354 Icons Władca pierścieni: Shire,https://www.mediaexpert.pl/zabawki/lego/lego/lego-10354-icons-wladca-pierscieni-shire,1149.99,829,R1106-140626,2026-06-11T00:00:00+02:00,2026-06-14T23:59:00+02:00,849,849,Niedostępny,not_available,False,2026-06-13T19:59:49+02:00,,,,False,False
